state,district,soil_type,season,irrigation_available,land_area,climate_zone,label_crop
Gujarat,Vadodara,Loamy,Rabi,1,5.8,Semi-arid,Gram
Karnataka,Belgaum,Clay,Kharif,1,6.6,Semi-arid,Rice
Maharashtra,Satara,Clay,Rabi,1,17.3,Humid,Wheat
Karnataka,Bangalore Rural,Red,Rabi,1,12.0,Semi-arid,Sunflower
Karnataka,Mysore,Alluvial,Kharif,0,11.9,Humid,Rice
Gujarat,Ahmedabad,Alluvial,Rabi,1,19.0,Arid,Wheat
Gujarat,Rajkot,Red,Rabi,1,17.7,Semi-arid,Sunflower
Maharashtra,Nashik,Alluvial,Kharif,0,8.6,Semi-arid,Rice
Maharashtra,Nashik,Sandy,Kharif,1,20.5,Semi-arid,Groundnut
Karnataka,Mysore,Black,Rabi,0,8.3,Humid,Gram
Gujarat,Ahmedabad,Loamy,Zaid,0,9.4,Arid,Maize
Gujarat,Vadodara,Alluvial,Zaid,0,21.8,Semi-arid,Maize
Gujarat,Ahmedabad,Red,Rabi,1,17.9,Arid,Sunflower
Maharashtra,Nagpur,Clay,Kharif,0,14.3,Sub-humid,Rice
Maharashtra,Nagpur,Clay,Rabi,0,20.4,Sub-humid,Wheat
Gujarat,Rajkot,Sandy,Kharif,1,1.8,Semi-arid,Groundnut
Karnataka,Belgaum,Laterite,Zaid,1,3.4,Semi-arid,Groundnut
Gujarat,Vadodara,Black,Zaid,1,17.7,Semi-arid,Sunflower
Maharashtra,Ahmednagar,Alluvial,Rabi,1,13.7,Semi-arid,Onion
Karnataka,Belgaum,Black,Rabi,1,3.0,Semi-arid,Wheat
Gujarat,Junagadh,Red,Rabi,0,24.4,Arid,Sunflower
Karnataka,Mysore,Clay,Kharif,1,5.6,Humid,Rice
Karnataka,Bangalore Rural,Black,Zaid,1,11.3,Semi-arid,Sunflower
Karnataka,Hubli,Black,Rabi,0,11.0,Semi-arid,Gram
Gujarat,Vadodara,Laterite,Rabi,0,4.2,Semi-arid,Sunflower
Gujarat,Rajkot,Red,Kharif,0,5.6,Semi-arid,Tur
Gujarat,Junagadh,Alluvial,Kharif,1,12.8,Arid,Maize
Maharashtra,Nagpur,Loamy,Kharif,1,5.5,Sub-humid,Maize
Gujarat,Surat,Black,Kharif,0,16.1,Humid,Soybean
Maharashtra,Solapur,Red,Rabi,1,2.2,Arid,Sunflower
Gujarat,Ahmedabad,Laterite,Zaid,0,0.8,Arid,Groundnut
Karnataka,Belgaum,Clay,Zaid,1,13.6,Semi-arid,Sunflower
Karnataka,Hubli,Sandy,Zaid,1,3.5,Semi-arid,Groundnut
Karnataka,Gulbarga,Sandy,Zaid,1,5.5,Semi-arid,Groundnut
Maharashtra,Kolhapur,Black,Rabi,1,19.5,Humid,Wheat
Gujarat,Vadodara,Laterite,Rabi,1,9.8,Semi-arid,Wheat
Maharashtra,Nashik,Sandy,Zaid,0,22.2,Semi-arid,Groundnut
Karnataka,Hubli,Alluvial,Rabi,1,3.3,Semi-arid,Gram
Gujarat,Rajkot,Clay,Rabi,1,24.7,Semi-arid,Gram
Karnataka,Bangalore Rural,Loamy,Zaid,0,24.7,Semi-arid,Maize
Karnataka,Hubli,Laterite,Zaid,0,17.6,Semi-arid,Groundnut
Gujarat,Rajkot,Alluvial,Kharif,1,14.8,Semi-arid,Maize
Gujarat,Surat,Alluvial,Zaid,0,15.4,Humid,Onion
Karnataka,Belgaum,Alluvial,Zaid,0,24.1,Semi-arid,Onion
Karnataka,Gulbarga,Alluvial,Kharif,1,23.1,Semi-arid,Rice
Karnataka,Mysore,Alluvial,Zaid,1,1.4,Humid,Onion
Gujarat,Junagadh,Loamy,Rabi,0,21.0,Arid,Wheat
Maharashtra,Satara,Black,Zaid,1,0.7,Humid,Sunflower
Gujarat,Vadodara,Loamy,Kharif,1,3.4,Semi-arid,Sunflower
Gujarat,Vadodara,Sandy,Kharif,1,2.0,Semi-arid,Groundnut
Karnataka,Mysore,Sandy,Zaid,1,15.5,Humid,Groundnut
Gujarat,Vadodara,Black,Kharif,1,15.5,Semi-arid,Soybean
Maharashtra,Kolhapur,Red,Kharif,0,5.3,Humid,Tur
Karnataka,Gulbarga,Red,Rabi,1,5.0,Semi-arid,Sunflower
Maharashtra,Aurangabad,Clay,Kharif,1,8.8,Semi-arid,Rice
Gujarat,Rajkot,Clay,Rabi,1,4.7,Semi-arid,Gram
Gujarat,Surat,Alluvial,Kharif,0,22.2,Humid,Maize
Karnataka,Hubli,Sandy,Rabi,1,22.4,Semi-arid,Gram
Gujarat,Rajkot,Clay,Zaid,0,4.7,Semi-arid,Maize
Gujarat,Vadodara,Sandy,Rabi,1,16.1,Semi-arid,Sunflower
Gujarat,Surat,Black,Zaid,0,24.8,Humid,Sunflower
Maharashtra,Ahmednagar,Sandy,Zaid,0,1.4,Semi-arid,Groundnut
Gujarat,Rajkot,Red,Rabi,1,17.4,Semi-arid,Sunflower
Karnataka,Gulbarga,Loamy,Kharif,1,14.3,Semi-arid,Maize
Gujarat,Rajkot,Sandy,Zaid,0,18.1,Semi-arid,Groundnut
Maharashtra,Solapur,Sandy,Rabi,1,6.3,Arid,Sunflower
Gujarat,Ahmedabad,Sandy,Kharif,1,23.7,Arid,Groundnut
Gujarat,Surat,Sandy,Zaid,1,7.4,Humid,Groundnut
Maharashtra,Satara,Loamy,Zaid,1,24.8,Humid,Maize
Maharashtra,Aurangabad,Clay,Kharif,1,9.8,Semi-arid,Rice
Maharashtra,Aurangabad,Alluvial,Kharif,0,0.8,Semi-arid,Rice
Gujarat,Vadodara,Clay,Kharif,1,9.0,Semi-arid,Rice
Maharashtra,Nagpur,Clay,Zaid,1,13.3,Sub-humid,Onion
Karnataka,Belgaum,Alluvial,Kharif,1,6.1,Semi-arid,Rice
Karnataka,Belgaum,Sandy,Kharif,1,7.3,Semi-arid,Groundnut
Gujarat,Surat,Alluvial,Kharif,1,19.0,Humid,Maize
Gujarat,Vadodara,Black,Rabi,0,21.3,Semi-arid,Sunflower
Karnataka,Bangalore Rural,Clay,Rabi,1,16.7,Semi-arid,Gram
Maharashtra,Solapur,Red,Zaid,1,20.8,Arid,Maize
Karnataka,Hubli,Laterite,Zaid,0,19.4,Semi-arid,Groundnut
Karnataka,Bangalore Rural,Laterite,Kharif,0,8.9,Semi-arid,Groundnut
Gujarat,Ahmedabad,Sandy,Zaid,1,12.3,Arid,Groundnut
Gujarat,Surat,Sandy,Rabi,0,1.6,Humid,Gram
Maharashtra,Kolhapur,Clay,Rabi,0,15.0,Humid,Wheat
Gujarat,Vadodara,Alluvial,Zaid,1,5.7,Semi-arid,Maize
Maharashtra,Kolhapur,Clay,Zaid,1,21.6,Humid,Groundnut
Maharashtra,Aurangabad,Loamy,Zaid,1,13.1,Semi-arid,Sunflower
Karnataka,Mysore,Red,Kharif,1,24.4,Humid,Cotton
Karnataka,Gulbarga,Sandy,Zaid,1,9.5,Semi-arid,Groundnut
Maharashtra,Nashik,Black,Rabi,0,1.6,Semi-arid,Gram
Maharashtra,Solapur,Clay,Zaid,1,17.5,Arid,Sunflower
Maharashtra,Ahmednagar,Loamy,Rabi,1,6.5,Semi-arid,Wheat
Maharashtra,Nashik,Loamy,Rabi,1,22.1,Semi-arid,Wheat
Maharashtra,Kolhapur,Loamy,Rabi,1,10.6,Humid,Sunflower
Gujarat,Ahmedabad,Clay,Zaid,0,18.2,Arid,Groundnut
Gujarat,Vadodara,Loamy,Zaid,0,21.1,Semi-arid,Sunflower
Maharashtra,Ahmednagar,Clay,Rabi,1,4.1,Semi-arid,Wheat
Karnataka,Mysore,Loamy,Rabi,1,22.0,Humid,Sunflower
Maharashtra,Ahmednagar,Red,Rabi,1,5.0,Semi-arid,Sunflower
Maharashtra,Ahmednagar,Loamy,Rabi,1,17.2,Semi-arid,Sunflower
Karnataka,Mysore,Clay,Zaid,0,24.0,Humid,Groundnut
Karnataka,Bangalore Rural,Alluvial,Zaid,1,7.9,Semi-arid,Maize
Gujarat,Surat,Clay,Rabi,1,14.8,Humid,Gram
Karnataka,Gulbarga,Black,Kharif,1,6.8,Semi-arid,Sunflower
Gujarat,Rajkot,Sandy,Kharif,1,8.0,Semi-arid,Groundnut
Karnataka,Gulbarga,Black,Zaid,1,8.9,Semi-arid,Sunflower
Karnataka,Hubli,Black,Kharif,1,17.6,Semi-arid,Cotton
Gujarat,Surat,Alluvial,Rabi,1,3.1,Humid,Wheat
Maharashtra,Nashik,Black,Zaid,1,20.1,Semi-arid,Sunflower
Karnataka,Hubli,Clay,Rabi,1,8.8,Semi-arid,Wheat
Karnataka,Hubli,Laterite,Zaid,1,11.7,Semi-arid,Groundnut
Gujarat,Rajkot,Black,Rabi,1,21.9,Semi-arid,Sunflower
Karnataka,Gulbarga,Red,Kharif,1,7.2,Semi-arid,Groundnut
Karnataka,Mysore,Laterite,Rabi,0,9.2,Humid,Gram
Gujarat,Junagadh,Red,Rabi,1,13.7,Arid,Sunflower
Gujarat,Vadodara,Clay,Kharif,0,7.0,Semi-arid,Rice
Gujarat,Vadodara,Laterite,Kharif,0,23.9,Semi-arid,Tur
Gujarat,Surat,Black,Rabi,0,13.3,Humid,Gram
Maharashtra,Aurangabad,Black,Kharif,0,10.4,Semi-arid,Cotton
Gujarat,Vadodara,Sandy,Zaid,0,10.1,Semi-arid,Groundnut
Gujarat,Ahmedabad,Sandy,Rabi,1,19.6,Arid,Onion
Maharashtra,Pune,Red,Zaid,0,17.0,Semi-arid,Sunflower
Karnataka,Mysore,Alluvial,Zaid,1,15.0,Humid,Maize
Karnataka,Mysore,Laterite,Kharif,1,8.0,Humid,Groundnut
Karnataka,Bangalore Rural,Red,Rabi,0,7.8,Semi-arid,Sunflower
Karnataka,Hubli,Sandy,Zaid,1,10.6,Semi-arid,Groundnut
Karnataka,Mysore,Loamy,Rabi,0,14.3,Humid,Wheat
Gujarat,Ahmedabad,Laterite,Zaid,1,20.1,Arid,Groundnut
Maharashtra,Solapur,Sandy,Zaid,1,10.3,Arid,Groundnut
Gujarat,Surat,Sandy,Kharif,0,12.8,Humid,Groundnut
Maharashtra,Satara,Loamy,Kharif,0,5.7,Humid,Cotton
Maharashtra,Solapur,Sandy,Kharif,1,6.2,Arid,Groundnut
Maharashtra,Ahmednagar,Clay,Zaid,0,1.0,Semi-arid,Maize
Karnataka,Belgaum,Laterite,Zaid,0,5.4,Semi-arid,Groundnut
Gujarat,Surat,Clay,Kharif,0,5.4,Humid,Rice
Maharashtra,Ahmednagar,Red,Zaid,1,21.8,Semi-arid,Groundnut
Gujarat,Ahmedabad,Clay,Kharif,1,12.3,Arid,Rice
Karnataka,Bangalore Rural,Red,Rabi,1,0.7,Semi-arid,Sunflower
Maharashtra,Satara,Laterite,Kharif,1,18.0,Humid,Tur
Maharashtra,Nagpur,Clay,Rabi,1,3.3,Sub-humid,Wheat
Gujarat,Surat,Sandy,Zaid,1,3.4,Humid,Groundnut
Maharashtra,Pune,Sandy,Rabi,0,23.1,Semi-arid,Gram
Karnataka,Bangalore Rural,Sandy,Kharif,0,11.7,Semi-arid,Groundnut
Gujarat,Junagadh,Black,Rabi,1,8.8,Arid,Sunflower
Karnataka,Hubli,Clay,Kharif,1,9.2,Semi-arid,Rice
Gujarat,Ahmedabad,Loamy,Rabi,0,23.0,Arid,Gram
Maharashtra,Nashik,Loamy,Kharif,1,1.4,Semi-arid,Cotton
Maharashtra,Ahmednagar,Sandy,Rabi,0,22.3,Semi-arid,Wheat
Karnataka,Bangalore Rural,Clay,Rabi,1,19.3,Semi-arid,Wheat
Maharashtra,Kolhapur,Sandy,Rabi,1,8.6,Humid,Gram
Maharashtra,Nagpur,Black,Zaid,1,5.6,Sub-humid,Sunflower
Karnataka,Bangalore Rural,Red,Rabi,1,5.5,Semi-arid,Sunflower
Gujarat,Junagadh,Clay,Zaid,1,13.9,Arid,Onion
Maharashtra,Solapur,Alluvial,Kharif,0,14.2,Arid,Rice
Gujarat,Vadodara,Alluvial,Kharif,1,19.1,Semi-arid,Rice
Gujarat,Surat,Laterite,Rabi,1,6.7,Humid,Gram
Maharashtra,Solapur,Sandy,Rabi,1,5.9,Arid,Gram
Gujarat,Ahmedabad,Black,Kharif,0,15.3,Arid,Jowar
Karnataka,Bangalore Rural,Loamy,Kharif,0,20.8,Semi-arid,Sunflower
Maharashtra,Pune,Clay,Zaid,1,4.9,Semi-arid,Onion
Karnataka,Bangalore Rural,Black,Zaid,1,16.3,Semi-arid,Sunflower
Maharashtra,Pune,Sandy,Kharif,1,18.3,Semi-arid,Groundnut
Maharashtra,Aurangabad,Clay,Kharif,1,21.8,Semi-arid,Rice
Karnataka,Mysore,Alluvial,Kharif,1,5.1,Humid,Rice
Maharashtra,Ahmednagar,Red,Kharif,1,19.3,Semi-arid,Sunflower
Gujarat,Vadodara,Sandy,Zaid,0,12.1,Semi-arid,Groundnut
Gujarat,Rajkot,Loamy,Rabi,1,0.9,Semi-arid,Sunflower
Maharashtra,Kolhapur,Laterite,Rabi,0,19.0,Humid,Onion
Maharashtra,Pune,Black,Kharif,1,12.8,Semi-arid,Cotton
Karnataka,Hubli,Clay,Zaid,1,8.9,Semi-arid,Groundnut
Maharashtra,Pune,Loamy,Kharif,1,9.9,Semi-arid,Maize
Karnataka,Hubli,Laterite,Rabi,1,14.5,Semi-arid,Onion
Gujarat,Rajkot,Clay,Rabi,1,12.5,Semi-arid,Gram
Gujarat,Vadodara,Sandy,Zaid,1,11.9,Semi-arid,Groundnut
Maharashtra,Aurangabad,Red,Zaid,0,22.1,Semi-arid,Groundnut
Gujarat,Vadodara,Black,Rabi,1,2.2,Semi-arid,Gram
Karnataka,Hubli,Clay,Kharif,0,16.9,Semi-arid,Rice
Maharashtra,Pune,Clay,Kharif,1,1.4,Semi-arid,Rice
Karnataka,Belgaum,Laterite,Rabi,0,5.6,Semi-arid,Onion
Gujarat,Ahmedabad,Clay,Rabi,0,9.4,Arid,Wheat
Karnataka,Gulbarga,Loamy,Zaid,1,20.6,Semi-arid,Sunflower
Gujarat,Ahmedabad,Clay,Kharif,1,17.4,Arid,Rice
Karnataka,Hubli,Red,Zaid,1,15.1,Semi-arid,Maize
Maharashtra,Nashik,Alluvial,Kharif,1,6.6,Semi-arid,Rice
Maharashtra,Kolhapur,Clay,Kharif,1,13.5,Humid,Rice
Karnataka,Gulbarga,Red,Zaid,1,1.7,Semi-arid,Groundnut
Karnataka,Belgaum,Clay,Zaid,1,3.2,Semi-arid,Sunflower
Gujarat,Surat,Loamy,Rabi,1,7.6,Humid,Gram
Maharashtra,Kolhapur,Laterite,Zaid,1,7.3,Humid,Groundnut
Gujarat,Junagadh,Red,Zaid,0,1.6,Arid,Groundnut
Karnataka,Mysore,Clay,Zaid,1,9.8,Humid,Onion
Maharashtra,Nagpur,Loamy,Rabi,1,0.7,Sub-humid,Sunflower
Gujarat,Junagadh,Alluvial,Kharif,1,24.9,Arid,Maize
Maharashtra,Pune,Laterite,Kharif,0,7.6,Semi-arid,Tur
Karnataka,Gulbarga,Clay,Rabi,1,6.4,Semi-arid,Gram
Maharashtra,Nagpur,Clay,Kharif,0,24.0,Sub-humid,Rice
Karnataka,Gulbarga,Alluvial,Zaid,1,15.7,Semi-arid,Onion
Gujarat,Vadodara,Red,Zaid,1,14.7,Semi-arid,Maize
Maharashtra,Kolhapur,Sandy,Zaid,1,12.1,Humid,Groundnut
Karnataka,Gulbarga,Laterite,Kharif,1,20.1,Semi-arid,Groundnut
Gujarat,Junagadh,Loamy,Kharif,0,16.2,Arid,Soybean
Gujarat,Rajkot,Red,Kharif,1,3.6,Semi-arid,Sunflower
Maharashtra,Nashik,Loamy,Kharif,1,5.0,Semi-arid,Sunflower
Karnataka,Mysore,Clay,Rabi,1,23.9,Humid,Wheat
Karnataka,Belgaum,Clay,Kharif,1,16.4,Semi-arid,Rice
Karnataka,Gulbarga,Red,Rabi,0,23.0,Semi-arid,Sunflower
Karnataka,Gulbarga,Clay,Kharif,1,12.3,Semi-arid,Rice
Maharashtra,Kolhapur,Clay,Rabi,1,17.4,Humid,Gram
Maharashtra,Nagpur,Clay,Kharif,1,10.1,Sub-humid,Rice
Maharashtra,Pune,Black,Kharif,1,2.4,Semi-arid,Soybean
Karnataka,Hubli,Red,Rabi,1,13.8,Semi-arid,Sunflower
Karnataka,Mysore,Red,Kharif,1,18.6,Humid,Cotton
Karnataka,Mysore,Black,Zaid,1,9.6,Humid,Sunflower
Gujarat,Surat,Black,Rabi,1,13.9,Humid,Gram
Karnataka,Hubli,Black,Kharif,1,22.9,Semi-arid,Sunflower
Karnataka,Belgaum,Alluvial,Kharif,1,9.2,Semi-arid,Maize
Karnataka,Mysore,Loamy,Zaid,1,24.7,Humid,Maize
Gujarat,Surat,Alluvial,Zaid,1,0.8,Humid,Maize
Maharashtra,Nashik,Laterite,Rabi,0,15.1,Semi-arid,Wheat
Karnataka,Belgaum,Clay,Zaid,0,1.7,Semi-arid,Groundnut
Karnataka,Belgaum,Alluvial,Rabi,1,18.3,Semi-arid,Gram
Gujarat,Ahmedabad,Sandy,Zaid,1,17.1,Arid,Groundnut
Gujarat,Ahmedabad,Black,Rabi,1,23.2,Arid,Sunflower
Gujarat,Ahmedabad,Black,Kharif,0,14.8,Arid,Jowar
Maharashtra,Aurangabad,Sandy,Rabi,1,22.5,Semi-arid,Sunflower
Maharashtra,Kolhapur,Red,Rabi,0,11.0,Humid,Sunflower
Maharashtra,Kolhapur,Alluvial,Rabi,1,3.4,Humid,Onion
Karnataka,Hubli,Loamy,Zaid,1,11.2,Semi-arid,Sunflower
Gujarat,Rajkot,Clay,Zaid,1,1.7,Semi-arid,Sunflower
Karnataka,Mysore,Alluvial,Zaid,1,10.3,Humid,Maize
Karnataka,Mysore,Black,Rabi,1,2.7,Humid,Gram
Gujarat,Vadodara,Laterite,Rabi,1,15.6,Semi-arid,Wheat
Gujarat,Junagadh,Black,Kharif,1,2.0,Arid,Jowar
Gujarat,Ahmedabad,Clay,Rabi,1,13.1,Arid,Wheat
Gujarat,Ahmedabad,Red,Rabi,0,23.8,Arid,Sunflower
Gujarat,Surat,Black,Rabi,1,5.3,Humid,Gram
Maharashtra,Solapur,Black,Zaid,1,13.9,Arid,Sunflower
Maharashtra,Solapur,Loamy,Zaid,0,18.9,Arid,Sunflower
Gujarat,Surat,Black,Kharif,0,19.9,Humid,Soybean
Karnataka,Bangalore Rural,Loamy,Rabi,1,2.5,Semi-arid,Wheat
Gujarat,Junagadh,Black,Rabi,1,10.0,Arid,Sunflower
Karnataka,Hubli,Red,Zaid,0,2.4,Semi-arid,Groundnut
Gujarat,Rajkot,Black,Kharif,1,14.0,Semi-arid,Sunflower
Gujarat,Junagadh,Loamy,Zaid,1,15.7,Arid,Maize
Gujarat,Ahmedabad,Loamy,Kharif,1,14.9,Arid,Soybean
Maharashtra,Kolhapur,Red,Kharif,1,19.8,Humid,Tur
Maharashtra,Ahmednagar,Black,Zaid,0,11.9,Semi-arid,Sunflower
Karnataka,Belgaum,Loamy,Kharif,1,0.7,Semi-arid,Soybean
Gujarat,Junagadh,Red,Rabi,1,3.7,Arid,Sunflower
Gujarat,Rajkot,Laterite,Rabi,0,23.3,Semi-arid,Wheat
Maharashtra,Aurangabad,Red,Rabi,1,13.9,Semi-arid,Sunflower
Karnataka,Hubli,Clay,Kharif,1,12.5,Semi-arid,Rice
Maharashtra,Kolhapur,Black,Kharif,0,19.0,Humid,Sunflower
Karnataka,Gulbarga,Black,Zaid,0,11.0,Semi-arid,Sunflower
Gujarat,Junagadh,Black,Kharif,0,22.7,Arid,Soybean
Karnataka,Hubli,Sandy,Zaid,1,7.0,Semi-arid,Groundnut
Gujarat,Ahmedabad,Loamy,Zaid,0,18.5,Arid,Maize
Maharashtra,Aurangabad,Alluvial,Kharif,1,14.6,Semi-arid,Maize
Maharashtra,Nagpur,Clay,Zaid,1,22.8,Sub-humid,Maize
Karnataka,Belgaum,Sandy,Rabi,0,12.8,Semi-arid,Gram
Maharashtra,Nashik,Loamy,Zaid,1,9.8,Semi-arid,Maize
Maharashtra,Nashik,Alluvial,Zaid,1,21.2,Semi-arid,Onion
Karnataka,Hubli,Clay,Zaid,0,15.1,Semi-arid,Onion
Karnataka,Hubli,Loamy,Kharif,1,14.0,Semi-arid,Sunflower
Maharashtra,Nashik,Clay,Kharif,0,24.5,Semi-arid,Rice
Gujarat,Junagadh,Loamy,Rabi,1,13.5,Arid,Sunflower
Karnataka,Hubli,Alluvial,Kharif,0,12.1,Semi-arid,Rice
Karnataka,Gulbarga,Alluvial,Rabi,1,11.0,Semi-arid,Onion
Maharashtra,Aurangabad,Sandy,Kharif,1,1.1,Semi-arid,Groundnut
Karnataka,Mysore,Red,Kharif,0,11.8,Humid,Sunflower
Maharashtra,Nagpur,Red,Zaid,1,23.5,Sub-humid,Sunflower
Karnataka,Mysore,Sandy,Kharif,1,6.3,Humid,Groundnut
Gujarat,Rajkot,Red,Rabi,1,10.2,Semi-arid,Sunflower
Maharashtra,Pune,Clay,Kharif,1,15.1,Semi-arid,Rice
Maharashtra,Solapur,Laterite,Zaid,1,1.3,Arid,Groundnut
Gujarat,Surat,Alluvial,Zaid,1,16.4,Humid,Onion
Maharashtra,Solapur,Loamy,Zaid,1,7.3,Arid,Sunflower
Gujarat,Rajkot,Loamy,Zaid,0,19.2,Semi-arid,Sunflower
Gujarat,Rajkot,Black,Zaid,1,19.7,Semi-arid,Sunflower
Karnataka,Hubli,Alluvial,Zaid,1,3.5,Semi-arid,Onion
Maharashtra,Kolhapur,Alluvial,Zaid,1,10.5,Humid,Maize
Karnataka,Hubli,Alluvial,Kharif,0,3.2,Semi-arid,Maize
Maharashtra,Nagpur,Black,Zaid,1,21.4,Sub-humid,Sunflower
Maharashtra,Pune,Red,Rabi,0,10.3,Semi-arid,Sunflower
Maharashtra,Ahmednagar,Black,Rabi,0,1.7,Semi-arid,Gram
Maharashtra,Aurangabad,Loamy,Rabi,1,19.1,Semi-arid,Wheat
Gujarat,Rajkot,Red,Kharif,1,14.5,Semi-arid,Cotton
Gujarat,Surat,Sandy,Zaid,1,18.0,Humid,Groundnut
Gujarat,Junagadh,Alluvial,Kharif,0,10.9,Arid,Maize
Maharashtra,Pune,Laterite,Zaid,1,9.9,Semi-arid,Groundnut
Gujarat,Vadodara,Black,Zaid,1,0.9,Semi-arid,Sunflower
Karnataka,Hubli,Black,Rabi,0,11.5,Semi-arid,Gram
Maharashtra,Kolhapur,Laterite,Rabi,1,2.9,Humid,Sunflower
Gujarat,Ahmedabad,Alluvial,Rabi,1,14.3,Arid,Wheat
Maharashtra,Nashik,Red,Rabi,0,10.1,Semi-arid,Sunflower
Maharashtra,Ahmednagar,Alluvial,Rabi,1,22.0,Semi-arid,Onion
Maharashtra,Nagpur,Red,Zaid,1,5.9,Sub-humid,Maize
Karnataka,Mysore,Black,Kharif,1,15.7,Humid,Jowar
Karnataka,Mysore,Red,Zaid,1,4.0,Humid,Sunflower
Maharashtra,Satara,Alluvial,Kharif,1,15.4,Humid,Rice
Maharashtra,Pune,Clay,Zaid,0,23.4,Semi-arid,Groundnut
Gujarat,Ahmedabad,Red,Rabi,0,3.7,Arid,Sunflower
Karnataka,Bangalore Rural,Sandy,Zaid,1,4.7,Semi-arid,Groundnut
Maharashtra,Kolhapur,Loamy,Kharif,0,16.0,Humid,Cotton
Gujarat,Junagadh,Loamy,Zaid,1,5.8,Arid,Maize
Maharashtra,Ahmednagar,Black,Zaid,1,1.3,Semi-arid,Sunflower
Karnataka,Gulbarga,Clay,Kharif,1,4.4,Semi-arid,Rice
Karnataka,Mysore,Red,Kharif,1,24.9,Humid,Maize
Maharashtra,Nashik,Alluvial,Rabi,1,20.0,Semi-arid,Gram
Karnataka,Bangalore Rural,Laterite,Rabi,0,21.9,Semi-arid,Gram
Karnataka,Bangalore Rural,Clay,Zaid,0,8.5,Semi-arid,Maize
Karnataka,Belgaum,Sandy,Kharif,0,20.0,Semi-arid,Groundnut
Maharashtra,Aurangabad,Laterite,Kharif,1,12.6,Semi-arid,Groundnut
Gujarat,Ahmedabad,Sandy,Kharif,1,12.8,Arid,Groundnut
Maharashtra,Kolhapur,Sandy,Kharif,1,17.2,Humid,Groundnut
Maharashtra,Aurangabad,Laterite,Rabi,1,7.0,Semi-arid,Sunflower
Karnataka,Gulbarga,Sandy,Kharif,1,6.6,Semi-arid,Groundnut
Karnataka,Bangalore Rural,Loamy,Kharif,0,3.1,Semi-arid,Soybean
Gujarat,Junagadh,Loamy,Zaid,1,15.7,Arid,Sunflower
Maharashtra,Kolhapur,Alluvial,Rabi,1,7.8,Humid,Gram
Maharashtra,Nashik,Alluvial,Zaid,0,1.7,Semi-arid,Maize
Karnataka,Hubli,Alluvial,Kharif,1,1.3,Semi-arid,Maize
Maharashtra,Pune,Red,Zaid,0,17.4,Semi-arid,Groundnut
Gujarat,Surat,Clay,Rabi,1,6.3,Humid,Wheat
Maharashtra,Satara,Sandy,Zaid,1,3.9,Humid,Groundnut
Maharashtra,Aurangabad,Red,Rabi,0,12.4,Semi-arid,Sunflower
Maharashtra,Nashik,Sandy,Zaid,1,5.2,Semi-arid,Groundnut
Maharashtra,Nagpur,Loamy,Kharif,1,9.8,Sub-humid,Sunflower
Karnataka,Bangalore Rural,Red,Rabi,1,17.7,Semi-arid,Sunflower
Karnataka,Gulbarga,Laterite,Rabi,1,4.4,Semi-arid,Onion
Maharashtra,Ahmednagar,Black,Kharif,1,13.4,Semi-arid,Sunflower
Gujarat,Junagadh,Clay,Kharif,1,15.4,Arid,Rice
Karnataka,Bangalore Rural,Red,Rabi,1,14.5,Semi-arid,Sunflower
Maharashtra,Ahmednagar,Alluvial,Kharif,0,6.0,Semi-arid,Rice
Maharashtra,Solapur,Loamy,Kharif,1,2.5,Arid,Soybean
Karnataka,Bangalore Rural,Clay,Kharif,1,17.0,Semi-arid,Rice
Karnataka,Belgaum,Black,Kharif,0,15.7,Semi-arid,Cotton
Karnataka,Hubli,Red,Rabi,0,12.9,Semi-arid,Sunflower
Karnataka,Mysore,Alluvial,Kharif,1,24.0,Humid,Maize
Maharashtra,Nashik,Laterite,Zaid,1,8.1,Semi-arid,Groundnut
Gujarat,Ahmedabad,Sandy,Zaid,1,18.5,Arid,Groundnut
Gujarat,Rajkot,Alluvial,Zaid,1,18.4,Semi-arid,Onion
Karnataka,Belgaum,Red,Kharif,1,18.3,Semi-arid,Cotton
Maharashtra,Aurangabad,Red,Rabi,1,9.4,Semi-arid,Sunflower
Karnataka,Hubli,Red,Rabi,1,17.4,Semi-arid,Sunflower
Karnataka,Bangalore Rural,Clay,Zaid,1,14.5,Semi-arid,Onion
Karnataka,Mysore,Laterite,Kharif,1,7.0,Humid,Groundnut
Gujarat,Junagadh,Red,Kharif,1,4.0,Arid,Tur
Maharashtra,Solapur,Loamy,Kharif,1,12.3,Arid,Sunflower
Karnataka,Bangalore Rural,Red,Zaid,1,17.4,Semi-arid,Maize
Gujarat,Rajkot,Black,Kharif,1,4.2,Semi-arid,Soybean
Gujarat,Vadodara,Sandy,Zaid,1,14.5,Semi-arid,Groundnut
Maharashtra,Ahmednagar,Clay,Rabi,0,1.6,Semi-arid,Gram
Karnataka,Mysore,Laterite,Kharif,1,9.8,Humid,Tur
Maharashtra,Ahmednagar,Black,Kharif,1,6.3,Semi-arid,Sunflower
Gujarat,Vadodara,Laterite,Kharif,1,22.8,Semi-arid,Groundnut
Karnataka,Mysore,Black,Kharif,1,5.5,Humid,Sunflower
Karnataka,Hubli,Black,Rabi,0,10.6,Semi-arid,Gram
Gujarat,Surat,Loamy,Rabi,0,24.5,Humid,Sunflower
Gujarat,Surat,Black,Rabi,1,14.4,Humid,Sunflower
Gujarat,Rajkot,Alluvial,Zaid,1,11.1,Semi-arid,Onion
